UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
209746, 2,  2,"R",1,"R",1
209746, 6,  6,"R",22,"R",16
209746,15, 15,"R",1,"R",0
209746,16, 16,"R",10,"R",6
209746,17, 17,"R",1,"R",0
209746,19, 19,"R",1,"R",1
209746,25, 25,"R",1,"R",0
209746,26, 26,"R",1,"R",1
209746,27, 27,"R",1,"R",1
209746,30, 30,"R",2,"R",0
209746,31, 31,"R",1,"R",0
209746,32, 32,"R",6,"R",4
209746,35, 35,"R",1,"R",1
209746,36, 36,"R",1,"R",1
209746,39, 39,"R",1,"R",1
209746,41, 41,"R",2960,"R",2034
209746,42, 42,"R",1,"R",0
209746,45, 45,"R",2,"R",0
209746,48, 48,"R",2,"R",1
209746,49, 49,"R",1,"R",1
209746,53, 53,"R",60,"R",33
209746,56, 56,"R",1,"R",1
209746,57, 57,"R",2,"R",1
209746,58,999,"R",3080,"R",2104
209746,90, 90,"R",29,"R",10
209746,98, 98,"R",77,"A",
209746,99, 99,"R",3186,"R",2114
209807, 2,  2,"R",9,"R",9
209807, 4,  4,"R",11,"R",9
209807, 6,  6,"R",94,"R",91
209807, 8,  8,"R",30,"R",26
209807,10, 10,"R",1,"R",0
209807,12, 12,"R",3,"R",1
209807,15, 15,"R",29,"R",28
209807,16, 16,"R",8,"R",8
209807,17, 17,"R",2,"R",2
209807,20, 20,"R",3,"R",3
209807,21, 21,"R",1,"R",1
209807,27, 27,"R",1,"R",1
209807,28, 28,"R",1,"R",0
209807,29, 29,"R",2,"R",1
209807,30, 30,"R",5,"R",4
209807,31, 31,"R",1,"R",1
209807,32, 32,"R",7,"R",6
209807,34, 34,"R",1,"R",1
209807,35, 35,"R",3,"R",3
209807,36, 36,"R",3,"R",2
209807,41, 41,"R",1198,"R",1130
209807,42, 42,"R",1,"R",0
209807,45, 45,"R",1,"R",0
209807,46, 46,"R",1,"R",1
209807,48, 48,"R",4,"R",1
209807,49, 49,"R",1,"R",1
209807,51, 51,"R",1,"R",1
209807,53, 53,"R",70,"R",69
209807,55, 55,"R",2,"R",1
209807,56, 56,"R",2,"R",2
209807,57, 57,"R",5,"R",5
209807,58,999,"R",1501,"R",1408
209807,90, 90,"R",14,"R",12
209807,99, 99,"R",1515,"R",1420
209825, 2,  2,"R",3,"R",3
209825, 4,  4,"R",12,"R",12
209825, 6,  6,"R",258,"R",253
209825, 8,  8,"R",16,"R",16
209825,12, 12,"R",1,"R",1
209825,13, 13,"R",1,"R",1
209825,15, 15,"R",65,"R",65
209825,16, 16,"R",5,"R",5
209825,17, 17,"R",5,"R",5
209825,20, 20,"R",1,"R",1
209825,21, 21,"R",1,"R",1
209825,22, 22,"R",1,"R",1
209825,27, 27,"R",1,"R",1
209825,29, 29,"R",1,"R",1
209825,30, 30,"R",2,"R",2
209825,32, 32,"R",9,"R",8
209825,35, 35,"R",7,"R",7
209825,37, 37,"R",1,"R",1
209825,41, 41,"R",236,"R",231
209825,48, 48,"R",6,"R",6
209825,49, 49,"R",11,"R",11
209825,51, 51,"R",2,"R",2
209825,53, 53,"R",133,"R",129
209825,58,999,"R",778,"R",763
209825,60, 60,"R",4,"R",4
209825,66, 66,"R",5,"R",5
209825,69, 69,"R",1,"R",1
209825,89,999,"R",10,"R",10
209825,90, 90,"R",19,"R",14
209825,98, 98,"R",2,"A",
209825,99, 99,"R",809,"R",787
209922, 2,  2,"R",5,"R",2
209922, 4,  4,"R",3,"R",3
209922, 5,  5,"R",1,"R",1
209922, 6,  6,"R",108,"R",104
209922, 8,  8,"R",11,"R",11
209922, 9,  9,"R",1,"R",1
209922,11, 11,"R",2,"R",2
209922,12, 12,"R",4,"R",4
209922,13, 13,"R",4,"R",4
209922,16, 16,"R",4,"R",3
209922,17, 17,"R",12,"R",12
209922,20, 20,"R",4,"R",4
209922,23, 23,"R",2,"R",2
209922,24, 24,"R",6,"R",6
209922,25, 25,"R",8,"R",7
209922,26, 26,"R",3,"R",3
209922,27, 27,"R",6,"R",6
209922,29, 29,"R",2,"R",2
209922,30, 30,"R",2,"R",2
209922,32, 32,"R",1,"R",0
209922,33, 33,"R",2,"R",2
209922,34, 34,"R",6,"R",6
209922,35, 35,"R",5,"R",5
209922,36, 36,"R",20,"R",19
209922,37, 37,"R",4,"R",3
209922,39, 39,"R",1,"R",1
209922,40, 40,"R",2,"R",2
209922,41, 41,"R",33,"R",30
209922,42, 42,"R",5,"R",5
209922,47, 47,"R",4,"R",4
209922,48, 48,"R",16,"R",16
209922,50, 50,"R",1,"R",1
209922,51, 51,"R",5,"R",5
209922,53, 53,"R",32,"R",32
209922,55, 55,"R",3,"R",3
209922,56, 56,"R",1,"R",1
209922,58,999,"R",329,"R",314
209922,90, 90,"R",35,"R",29
209922,99, 99,"R",364,"R",343
209940, 4,  4,"R",1,"R",1
209940, 6,  6,"R",14,"R",3
209940,15, 15,"R",5,"R",3
209940,16, 16,"R",1,"R",1
209940,19, 19,"R",1,"Z",0
209940,32, 32,"R",1,"Z",0
209940,41, 41,"R",627,"R",360
209940,48, 48,"R",2,"Z",0
209940,53, 53,"R",1,"Z",0
209940,58,999,"R",653,"R",368
209940,98, 98,"R",1,"A",
209940,99, 99,"R",654,"R",368
210146, 2,  2,"R",7,"R",7
210146, 4,  4,"R",3,"R",3
210146, 5,  5,"R",6,"R",6
210146, 6,  6,"R",136,"R",129
210146, 8,  8,"R",4,"R",4
210146,15, 15,"R",8,"R",8
210146,16, 16,"R",5,"R",5
210146,17, 17,"R",2,"R",2
210146,30, 30,"R",1,"R",1
210146,32, 32,"R",11,"R",11
210146,34, 34,"R",1,"R",1
210146,36, 36,"R",2,"R",2
210146,38, 38,"R",1,"R",1
210146,41, 41,"R",314,"R",295
210146,46, 46,"R",1,"R",1
210146,49, 49,"R",2,"R",2
210146,53, 53,"R",28,"R",25
210146,58,999,"R",532,"R",503
210146,98, 98,"R",42,"A",
210146,99, 99,"R",574,"R",503
210155, 2,  2,"R",8,"R",7
210155, 4,  4,"R",4,"R",3
210155, 6,  6,"R",27,"R",24
210155, 8,  8,"R",7,"R",6
210155,15, 15,"R",7,"R",5
210155,16, 16,"R",23,"R",20
210155,18, 18,"R",1,"R",1
210155,27, 27,"R",3,"R",1
210155,29, 29,"R",1,"R",1
210155,30, 30,"R",6,"R",6
210155,32, 32,"R",20,"R",20
210155,35, 35,"R",1,"R",1
210155,40, 40,"R",1,"R",1
210155,41, 41,"R",287,"R",202
210155,48, 48,"R",4,"R",2
210155,49, 49,"R",16,"R",15
210155,53, 53,"R",18,"R",15
210155,55, 55,"R",1,"Z",0
210155,58,999,"R",435,"R",330
210155,90, 90,"R",6,"R",3
210155,98, 98,"R",1,"A",
210155,99, 99,"R",442,"R",333
210234,15, 15,"R",2,"R",0
210234,16, 16,"R",161,"R",2
210234,30, 30,"R",1,"R",0
210234,32, 32,"R",3,"R",0
210234,41, 41,"R",115,"R",28
210234,42, 42,"R",1,"R",0
210234,49, 49,"R",13,"R",0
210234,53, 53,"R",5,"R",0
210234,58,999,"R",301,"R",30
210234,99, 99,"R",301,"R",30
210270, 2,  2,"R",5,"R",0
210270, 5,  5,"R",1,"R",0
210270, 6,  6,"R",9,"R",0
210270, 8,  8,"R",18,"R",0
210270,10, 10,"R",1,"R",0
210270,16, 16,"R",12,"R",1
210270,17, 17,"R",2,"R",0
210270,18, 18,"R",3,"R",0
210270,26, 26,"R",1,"R",0
210270,27, 27,"R",12,"R",0
210270,28, 28,"R",1,"R",0
210270,30, 30,"R",1,"R",0
210270,32, 32,"R",7,"R",0
210270,35, 35,"R",1,"R",0
210270,37, 37,"R",1,"R",0
210270,40, 40,"R",2,"R",0
210270,41, 41,"R",496,"R",61
210270,48, 48,"R",40,"R",0
210270,49, 49,"R",9,"R",0
210270,51, 51,"R",3,"R",0
210270,53, 53,"R",39,"R",3
210270,56, 56,"R",2,"R",0
210270,58,999,"R",666,"R",65
210270,90, 90,"R",1,"R",0
210270,98, 98,"R",1,"A",
210270,99, 99,"R",668,"R",65
210304, 6,  6,"R",3,"R",2
210304,12, 12,"R",1,"R",1
210304,41, 41,"R",54,"R",49
210304,53, 53,"R",4,"R",3
210304,58,999,"R",62,"R",55
210304,98, 98,"R",3,"A",
210304,99, 99,"R",65,"R",55
210331, 2,  2,"R",2,"R",0
210331, 4,  4,"R",2,"R",1
210331, 6,  6,"R",12,"R",10
210331, 8,  8,"R",1,"R",1
210331,12, 12,"R",1,"R",1
210331,15, 15,"R",3,"R",2
210331,16, 16,"R",6,"R",5
210331,32, 32,"R",2,"R",2
210331,39, 39,"R",1,"Z",0
210331,41, 41,"R",115,"R",67
210331,48, 48,"R",2,"R",1
210331,49, 49,"R",1,"R",1
210331,53, 53,"R",42,"R",30
210331,54, 54,"R",1,"Z",0
210331,57, 57,"R",9,"R",2
210331,58,999,"R",200,"R",123
210331,90, 90,"R",8,"R",1
210331,99, 99,"R",208,"R",124
210340,41, 41,"R",3,"R",1
210340,58,999,"R",3,"R",1
210340,99, 99,"R",3,"R",1
210401, 2,  2,"R",3,"R",3
210401, 4,  4,"R",7,"R",7
210401, 6,  6,"R",88,"R",86
210401, 8,  8,"R",13,"R",13
210401,12, 12,"R",2,"R",2
210401,15, 15,"R",11,"R",11
210401,16, 16,"R",2,"R",2
210401,23, 23,"R",1,"R",1
210401,24, 24,"R",1,"R",1
210401,27, 27,"R",6,"R",6
210401,29, 29,"R",1,"R",1
210401,30, 30,"R",1,"R",1
210401,31, 31,"R",1,"R",1
210401,32, 32,"R",10,"R",10
210401,35, 35,"R",1,"R",0
210401,37, 37,"R",1,"R",1
210401,39, 39,"R",1,"R",1
210401,41, 41,"R",103,"R",102
210401,47, 47,"R",2,"R",2
210401,48, 48,"R",7,"R",7
210401,49, 49,"R",4,"R",4
210401,50, 50,"R",1,"R",1
210401,51, 51,"R",2,"R",2
210401,53, 53,"R",51,"R",51
210401,55, 55,"R",1,"R",1
210401,56, 56,"R",1,"R",1
210401,57, 57,"R",2,"R",2
210401,58,999,"R",324,"R",320
210401,99, 99,"R",324,"R",320
210429, 2,  2,"R",12,"R",12
210429, 4,  4,"R",3,"R",3
210429, 6,  6,"R",42,"R",42
210429, 8,  8,"R",4,"R",4
210429,12, 12,"R",1,"R",1
210429,15, 15,"R",29,"R",29
210429,16, 16,"R",1,"R",1
210429,27, 27,"R",1,"R",1
210429,32, 32,"R",3,"R",3
210429,39, 39,"R",1,"R",1
210429,41, 41,"R",546,"R",546
210429,48, 48,"R",3,"R",3
210429,53, 53,"R",69,"R",69
210429,58,999,"R",715,"R",715
210429,69, 69,"R",4,"R",4
210429,89,999,"R",4,"R",4
210429,90, 90,"R",3,"R",3
210429,99, 99,"R",722,"R",722
210474,42, 42,"R",9,"R",3
210474,58,999,"R",9,"R",3
210474,99, 99,"R",9,"R",3
210492, 2,  2,"R",1,"R",1
210492, 4,  4,"R",1,"R",1
210492, 9,  9,"R",1,"R",0
210492,12, 12,"R",1,"R",1
210492,13, 13,"R",1,"R",1
210492,24, 24,"R",3,"R",3
210492,26, 26,"R",2,"R",2
210492,34, 34,"R",1,"R",1
210492,37, 37,"R",1,"R",1
210492,39, 39,"R",1,"R",1
210492,42, 42,"R",33,"R",31
210492,58,999,"R",46,"R",43
210492,90, 90,"R",2,"R",2
210492,98, 98,"R",5,"A",
210492,99, 99,"R",53,"R",45
210571, 6,  6,"R",1,"R",1
210571, 9,  9,"R",2,"R",2
210571,11, 11,"R",4,"R",4
210571,12, 12,"R",1,"R",1
210571,13, 13,"R",1,"R",1
210571,25, 25,"R",1,"R",1
210571,26, 26,"R",39,"R",39
210571,33, 33,"R",1,"R",1
210571,34, 34,"R",60,"R",60
210571,36, 36,"R",20,"R",20
210571,40, 40,"R",1,"R",1
210571,42, 42,"R",203,"R",203
210571,47, 47,"R",1,"R",1
210571,48, 48,"R",4,"R",4
210571,51, 51,"R",2,"R",2
210571,54, 54,"R",1,"R",1
210571,58,999,"R",342,"R",342
210571,90, 90,"R",1,"R",1
210571,98, 98,"R",13,"A",
210571,99, 99,"R",356,"R",343
210599,10, 10,"R",8,"Z",0
210599,24, 24,"R",2,"Z",0
210599,34, 34,"R",19,"R",1
210599,42, 42,"R",219,"R",50
210599,58,999,"R",248,"R",51
210599,98, 98,"R",1,"A",
210599,99, 99,"R",249,"R",51
210605, 6,  6,"R",3,"R",2
210605, 8,  8,"R",1,"R",1
210605,10, 10,"R",1,"R",0
210605,11, 11,"R",1,"R",0
210605,12, 12,"R",3,"R",1
210605,13, 13,"R",1,"R",0
210605,36, 36,"R",3,"R",1
210605,39, 39,"R",6,"R",0
210605,42, 42,"R",2626,"R",1330
210605,51, 51,"R",1,"R",0
210605,54, 54,"R",5,"R",0
210605,57, 57,"R",27,"R",6
210605,58,999,"R",2678,"R",1341
210605,72, 72,"R",1,"R",1
210605,89,999,"R",1,"R",1
210605,98, 98,"R",1,"A",
210605,99, 99,"R",2680,"R",1342
210669, 4,  4,"R",1,"R",1
210669, 6,  6,"R",15,"R",14
210669, 8,  8,"R",1,"R",1
210669, 9,  9,"R",8,"R",8
210669,10, 10,"R",2,"R",2
210669,12, 12,"R",12,"R",12
210669,13, 13,"R",1,"R",1
210669,15, 15,"R",1,"R",1
210669,17, 17,"R",2,"R",2
210669,18, 18,"R",1,"R",1
210669,19, 19,"R",1,"R",1
210669,21, 21,"R",3,"R",3
210669,22, 22,"R",1,"R",0
210669,23, 23,"R",1,"R",1
210669,24, 24,"R",15,"R",14
210669,25, 25,"R",6,"R",5
210669,26, 26,"R",2,"R",2
210669,27, 27,"R",4,"R",4
210669,29, 29,"R",2,"R",2
210669,33, 33,"R",3,"R",3
210669,34, 34,"R",10,"R",10
210669,36, 36,"R",42,"R",41
210669,37, 37,"R",5,"R",5
210669,39, 39,"R",44,"R",43
210669,41, 41,"R",2,"R",2
210669,42, 42,"R",171,"R",161
210669,44, 44,"R",1,"R",1
210669,45, 45,"R",1,"R",1
210669,47, 47,"R",1,"R",1
210669,48, 48,"R",6,"R",6
210669,51, 51,"R",10,"R",9
210669,53, 53,"R",5,"R",5
210669,54, 54,"R",3,"R",3
210669,55, 55,"R",1,"R",1
210669,56, 56,"R",1,"R",1
210669,58,999,"R",385,"R",368
210669,72, 72,"R",1,"R",1
210669,89,999,"R",1,"R",1
210669,90, 90,"R",14,"R",9
210669,99, 99,"R",400,"R",378
210711,42, 42,"R",16,"R",7
210711,58,999,"R",16,"R",7
210711,99, 99,"R",16,"R",7
210739, 4,  4,"R",1,"R",1
210739, 6,  6,"R",2,"R",2
210739, 8,  8,"R",1,"R",1
210739, 9,  9,"R",3,"R",2
210739,10, 10,"R",9,"R",8
210739,24, 24,"R",16,"R",16
210739,25, 25,"R",1,"R",1
210739,33, 33,"R",1,"Z",0
210739,34, 34,"R",71,"R",67
210739,35, 35,"R",1,"R",1
210739,36, 36,"R",45,"R",42
210739,37, 37,"R",1,"Z",0
210739,39, 39,"R",1,"R",1
210739,42, 42,"R",325,"R",275
210739,48, 48,"R",1,"R",1
210739,51, 51,"R",4,"R",4
210739,58,999,"R",483,"R",422
210739,99, 99,"R",483,"R",422
210748,42, 42,"R",7,"R",6
210748,58,999,"R",7,"R",6
210748,98, 98,"R",5,"A",
210748,99, 99,"R",12,"R",6
210775, 9,  9,"R",1,"R",1
210775,10, 10,"R",8,"R",8
210775,11, 11,"R",2,"R",2
210775,12, 12,"R",2,"R",2
210775,13, 13,"R",1,"R",1
210775,24, 24,"R",21,"R",21
210775,25, 25,"R",1,"R",1
210775,29, 29,"R",1,"R",1
210775,33, 33,"R",2,"R",2
210775,34, 34,"R",57,"R",57
210775,36, 36,"R",13,"R",13
210775,37, 37,"R",2,"R",2
210775,38, 38,"R",1,"R",1
210775,42, 42,"R",319,"R",317
210775,51, 51,"R",3,"R",3
210775,55, 55,"R",1,"R",1
210775,58,999,"R",435,"R",433
210775,90, 90,"R",23,"R",3
210775,98, 98,"R",2,"A",
210775,99, 99,"R",460,"R",436
210784,42, 42,"R",52,"R",15
210784,58,999,"R",52,"R",15
210784,99, 99,"R",52,"R",15
211006,10, 10,"R",2,"R",0
211006,24, 24,"R",3,"R",2
211006,34, 34,"R",1,"R",0
211006,42, 42,"R",23,"R",7
211006,48, 48,"R",1,"R",0
211006,51, 51,"R",1,"R",0
211006,58,999,"R",31,"R",9
211006,99, 99,"R",31,"R",9
211024, 4,  4,"R",1,"R",1
211024, 6,  6,"R",4,"R",4
211024,10, 10,"R",1,"R",1
211024,12, 12,"R",5,"R",4
211024,13, 13,"R",2,"R",2
211024,18, 18,"R",3,"R",3
211024,20, 20,"R",1,"R",1
211024,24, 24,"R",1,"R",1
211024,25, 25,"R",2,"R",2
211024,26, 26,"R",1,"R",1
211024,29, 29,"R",1,"R",1
211024,33, 33,"R",3,"R",2
211024,34, 34,"R",3,"R",2
211024,36, 36,"R",15,"R",13
211024,37, 37,"R",1,"R",1
211024,39, 39,"R",2,"R",2
211024,42, 42,"R",42,"R",38
211024,51, 51,"R",2,"R",2
211024,54, 54,"R",1,"R",1
211024,58,999,"R",91,"R",82
211024,90, 90,"R",1,"Z",0
211024,98, 98,"R",1,"A",
211024,99, 99,"R",93,"R",82
211079,18, 18,"R",1,"R",1
211079,19, 19,"R",1,"Z",0
211079,24, 24,"R",1,"Z",0
211079,33, 33,"R",1,"Z",0
211079,36, 36,"R",1,"Z",0
211079,39, 39,"R",5,"R",1
211079,42, 42,"R",303,"R",103
211079,51, 51,"R",1,"Z",0
211079,54, 54,"R",1,"Z",0
211079,58,999,"R",315,"R",105
211079,66, 66,"R",1,"R",1
211079,89,999,"R",1,"R",1
211079,99, 99,"R",316,"R",106
211088, 1,  1,"R",1,"R",1
211088, 6,  6,"R",7,"R",7
211088, 8,  8,"R",1,"R",1
211088, 9,  9,"R",7,"R",7
211088,10, 10,"R",10,"R",10
211088,11, 11,"R",1,"R",1
211088,12, 12,"R",4,"R",4
211088,13, 13,"R",2,"R",2
211088,15, 15,"R",1,"R",1
211088,17, 17,"R",3,"R",3
211088,20, 20,"R",1,"R",1
211088,23, 23,"R",1,"R",1
211088,24, 24,"R",20,"R",20
211088,25, 25,"R",5,"R",5
211088,27, 27,"R",1,"R",1
211088,33, 33,"R",1,"R",1
211088,34, 34,"R",83,"R",83
211088,36, 36,"R",18,"R",18
211088,39, 39,"R",1,"R",1
211088,42, 42,"R",296,"R",296
211088,45, 45,"R",1,"R",1
211088,48, 48,"R",2,"R",2
211088,50, 50,"R",1,"R",1
211088,51, 51,"R",5,"R",5
211088,57, 57,"R",3,"R",3
211088,58,999,"R",476,"R",476
211088,72, 72,"R",1,"R",1
211088,89,999,"R",1,"R",1
211088,90, 90,"R",1,"R",1
211088,99, 99,"R",478,"R",478
211158, 9,  9,"R",3,"R",3
211158,10, 10,"R",5,"R",5
211158,12, 12,"R",2,"R",2
211158,13, 13,"R",1,"R",0
211158,21, 21,"R",1,"R",1
211158,24, 24,"R",9,"R",9
211158,26, 26,"R",1,"R",1
211158,34, 34,"R",100,"R",99
211158,36, 36,"R",26,"R",25
211158,37, 37,"R",3,"R",2
211158,39, 39,"R",2,"R",2
211158,42, 42,"R",1437,"R",1378
211158,45, 45,"R",1,"R",1
211158,58,999,"R",1591,"R",1528
211158,90, 90,"R",2,"R",1
211158,99, 99,"R",1593,"R",1529
211273, 1,  1,"R",3,"R",3
211273, 2,  2,"R",1,"R",1
211273, 4,  4,"R",2,"R",2
211273, 6,  6,"R",29,"R",29
211273, 8,  8,"R",3,"R",3
211273, 9,  9,"R",7,"R",7
211273,10, 10,"R",4,"R",4
211273,11, 11,"R",9,"R",8
211273,12, 12,"R",8,"R",8
211273,13, 13,"R",6,"R",6
211273,15, 15,"R",2,"R",2
211273,17, 17,"R",6,"R",6
211273,18, 18,"R",4,"R",4
211273,22, 22,"R",1,"R",1
211273,23, 23,"R",1,"R",1
211273,24, 24,"R",15,"R",15
211273,25, 25,"R",25,"R",24
211273,26, 26,"R",1,"R",1
211273,27, 27,"R",6,"R",6
211273,29, 29,"R",2,"R",2
211273,33, 33,"R",3,"R",3
211273,34, 34,"R",27,"R",27
211273,36, 36,"R",36,"R",36
211273,37, 37,"R",4,"R",4
211273,39, 39,"R",4,"R",3
211273,41, 41,"R",7,"R",7
211273,42, 42,"R",40,"R",40
211273,44, 44,"R",2,"R",2
211273,47, 47,"R",4,"R",4
211273,48, 48,"R",30,"R",30
211273,49, 49,"R",1,"R",1
211273,50, 50,"R",2,"R",2
211273,51, 51,"R",7,"R",7
211273,53, 53,"R",12,"R",11
211273,54, 54,"R",1,"R",1
211273,58,999,"R",315,"R",311
211273,90, 90,"R",44,"R",44
211273,99, 99,"R",359,"R",355
211291, 4,  4,"R",2,"R",2
211291, 5,  5,"R",1,"R",1
211291, 6,  6,"R",32,"R",32
211291, 8,  8,"R",7,"R",7
211291, 9,  9,"R",77,"R",77
211291,10, 10,"R",8,"R",8
211291,11, 11,"R",9,"R",9
211291,12, 12,"R",16,"R",16
211291,13, 13,"R",1,"R",1
211291,17, 17,"R",9,"R",9
211291,18, 18,"R",1,"R",1
211291,20, 20,"R",1,"R",1
211291,22, 22,"R",1,"R",1
211291,23, 23,"R",7,"R",7
211291,24, 24,"R",58,"R",58
211291,25, 25,"R",61,"R",61
211291,26, 26,"R",4,"R",4
211291,29, 29,"R",5,"R",5
211291,32, 32,"R",1,"R",1
211291,33, 33,"R",4,"R",4
211291,34, 34,"R",171,"R",171
211291,36, 36,"R",160,"R",160
211291,37, 37,"R",10,"R",10
211291,39, 39,"R",14,"R",14
211291,41, 41,"R",2,"R",2
211291,42, 42,"R",223,"R",223
211291,44, 44,"R",7,"R",7
211291,45, 45,"R",1,"R",1
211291,47, 47,"R",2,"R",2
211291,48, 48,"R",8,"R",8
211291,49, 49,"R",1,"R",1
211291,50, 50,"R",2,"R",2
211291,51, 51,"R",23,"R",23
211291,53, 53,"R",3,"R",3
211291,54, 54,"R",2,"R",2
211291,58,999,"R",934,"R",934
211291,90, 90,"R",52,"R",52
211291,99, 99,"R",986,"R",986
211307, 9,  9,"R",1,"R",0
211307,12, 12,"R",1,"R",1
211307,13, 13,"R",1,"R",0
211307,21, 21,"R",1,"R",0
211307,34, 34,"R",11,"R",4
211307,42, 42,"R",1404,"R",1006
211307,47, 47,"R",1,"R",0
211307,58,999,"R",1420,"R",1011
211307,99, 99,"R",1420,"R",1011
211316,42, 42,"R",18,"R",4
211316,58,999,"R",18,"R",4
211316,99, 99,"R",18,"R",4
211334,42, 42,"R",18,"R",9
211334,58,999,"R",18,"R",9
211334,99, 99,"R",18,"R",9
211343,39, 39,"R",2,"R",2
211343,42, 42,"R",585,"R",454
211343,58,999,"R",587,"R",456
211343,98, 98,"R",99,"A",
211343,99, 99,"R",686,"R",456
211352, 4,  4,"R",1,"R",1
211352, 6,  6,"R",1,"R",1
211352, 9,  9,"R",3,"R",3
211352,10, 10,"R",19,"R",19
211352,11, 11,"R",1,"R",0
211352,19, 19,"R",1,"R",0
211352,24, 24,"R",14,"R",14
211352,25, 25,"R",1,"R",1
211352,34, 34,"R",68,"R",68
211352,36, 36,"R",6,"R",6
211352,37, 37,"R",1,"R",0
211352,42, 42,"R",249,"R",245
211352,51, 51,"R",6,"R",6
211352,58,999,"R",371,"R",364
211352,90, 90,"R",1,"R",1
211352,99, 99,"R",372,"R",365
211361, 1,  1,"R",2,"R",0
211361, 6,  6,"R",1,"R",1
211361, 8,  8,"R",1,"R",1
211361, 9,  9,"R",2,"R",1
211361,10, 10,"R",2,"R",1
211361,12, 12,"R",1,"R",1
211361,17, 17,"R",1,"R",1
211361,21, 21,"R",1,"R",1
211361,24, 24,"R",12,"R",7
211361,25, 25,"R",2,"R",2
211361,26, 26,"R",2,"R",0
211361,29, 29,"R",1,"R",1
211361,34, 34,"R",10,"R",8
211361,36, 36,"R",2,"R",2
211361,37, 37,"R",1,"R",0
211361,39, 39,"R",21,"R",19
211361,40, 40,"R",1,"R",0
211361,42, 42,"R",822,"R",657
211361,45, 45,"R",1,"R",0
211361,48, 48,"R",6,"R",1
211361,51, 51,"R",5,"R",3
211361,54, 54,"R",7,"R",7
211361,58,999,"R",904,"R",714
211361,90, 90,"R",4,"R",2
211361,99, 99,"R",908,"R",716
211431, 9,  9,"R",1,"R",1
211431,13, 13,"R",1,"R",1
211431,17, 17,"R",1,"R",0
211431,24, 24,"R",3,"R",3
211431,26, 26,"R",2,"R",2
211431,36, 36,"R",2,"R",2
211431,39, 39,"R",5,"R",5
211431,42, 42,"R",191,"R",180
211431,50, 50,"R",2,"R",2
211431,54, 54,"R",1,"R",1
211431,58,999,"R",209,"R",197
211431,98, 98,"R",2,"A",
211431,99, 99,"R",211,"R",197
211440, 1,  1,"R",4,"R",4
211440, 4,  4,"R",6,"R",6
211440, 6,  6,"R",264,"R",264
211440, 8,  8,"R",11,"R",11
211440, 9,  9,"R",27,"R",27
211440,10, 10,"R",1,"R",1
211440,11, 11,"R",4,"R",4
211440,12, 12,"R",50,"R",50
211440,13, 13,"R",22,"R",22
211440,15, 15,"R",1,"R",1
211440,17, 17,"R",55,"R",55
211440,18, 18,"R",6,"R",6
211440,19, 19,"R",2,"R",2
211440,20, 20,"R",1,"R",1
211440,21, 21,"R",3,"R",3
211440,22, 22,"R",4,"R",4
211440,23, 23,"R",2,"R",2
211440,24, 24,"R",59,"R",59
211440,25, 25,"R",72,"R",72
211440,26, 26,"R",18,"R",18
211440,27, 27,"R",9,"R",9
211440,29, 29,"R",3,"R",3
211440,32, 32,"R",4,"R",4
211440,33, 33,"R",8,"R",8
211440,34, 34,"R",150,"R",150
211440,35, 35,"R",3,"R",3
211440,36, 36,"R",168,"R",168
211440,37, 37,"R",16,"R",16
211440,39, 39,"R",27,"R",27
211440,40, 40,"R",3,"R",3
211440,41, 41,"R",11,"R",11
211440,42, 42,"R",140,"R",140
211440,45, 45,"R",2,"R",2
211440,47, 47,"R",4,"R",4
211440,48, 48,"R",79,"R",79
211440,49, 49,"R",3,"R",3
211440,50, 50,"R",1,"R",1
211440,51, 51,"R",64,"R",64
211440,53, 53,"R",20,"R",20
211440,55, 55,"R",3,"R",3
211440,58,999,"R",1330,"R",1330
211440,72, 72,"R",3,"R",3
211440,89,999,"R",3,"R",3
211440,90, 90,"R",304,"R",304
211440,99, 99,"R",1637,"R",1637
211468, 9,  9,"R",3,"R",3
211468,10, 10,"R",6,"R",6
211468,24, 24,"R",7,"R",7
211468,33, 33,"R",1,"R",1
211468,34, 34,"R",25,"R",25
211468,36, 36,"R",4,"R",4
211468,42, 42,"R",133,"R",125
211468,48, 48,"R",2,"R",2
211468,51, 51,"R",1,"R",1
211468,53, 53,"R",1,"R",1
211468,58,999,"R",183,"R",175
211468,99, 99,"R",183,"R",175
211477,10, 10,"R",1,"R",1
211477,12, 12,"R",4,"R",2
211477,13, 13,"R",3,"R",3
211477,24, 24,"R",5,"R",4
211477,42, 42,"R",111,"R",52
211477,48, 48,"R",1,"R",0
211477,58,999,"R",125,"R",62
211477,99, 99,"R",125,"R",62
211556, 2,  2,"R",1,"R",1
211556, 6,  6,"R",7,"R",7
211556, 8,  8,"R",1,"R",1
211556, 9,  9,"R",2,"R",2
211556,10, 10,"R",1,"R",1
211556,12, 12,"R",3,"R",3
211556,13, 13,"R",1,"R",1
211556,17, 17,"R",3,"R",3
211556,22, 22,"R",1,"R",1
211556,24, 24,"R",7,"R",7
211556,25, 25,"R",1,"R",1
211556,26, 26,"R",1,"R",1
211556,34, 34,"R",3,"R",3
211556,36, 36,"R",16,"R",16
211556,37, 37,"R",3,"R",3
211556,39, 39,"R",12,"R",12
211556,42, 42,"R",177,"R",177
211556,44, 44,"R",1,"R",1
211556,48, 48,"R",5,"R",5
